% Infectivity,SD % infectivity,Auto Sample ID,nBase,AATS3are,ATSC8m,ATSC8i,AATSC3c,AATSC2d,MATS2se,MATS3se,MATS3p,GATS4pe,GATS4are,NsssN,SsssN,MINsCH3,nHBAcc,IC4,IC5
11.455522493689774,2.2892217233197063,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(0)-Triethylene glycol methyl ether methacrylate(38.55959295722777)-Dodecyl Methacrylate(0)-Benzyl Methacrylate(33.88616708134183)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(0)-2-(Diisopropylamino)ethyl Methacrylate(27.554239961430387)-3-Sulfopropyl Methacrylate(0)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(0),27.554239961430387,609.903741642546,-38905.8177466099,-396.59125614029176,0.3318816429458842,-8.904375541988232,6.5966828941850055,0.5958729264238376,-12.464720491315388,160.69914069300583,164.47244480983332,27.554239961430387,63.735763481154926,175.70718459547973,343.2330188331137,386.4727314913034,394.0930964220195
8.533267847286538,4.4452587183569,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(39)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(9)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(51)-2-(Diisopropylamino)ethyl Methacrylate(0)-3-Sulfopropyl Methacrylate(0)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(0),51.0,599.4780621346416,-47260.02339283856,-705.9053477881381,0.3423792864204972,-7.516644895524384,1.5432157124410386,2.573867882696354,-1.3629069430268568,139.69103875716644,141.89900437164388,51.0,113.7181944444444,174.82636493649937,405.0,373.96434710824155,388.5503404302814
13.403338510563707,7.994552510944231,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(26.63994957546068)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(0)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(0)-2-(Diisopropylamino)ethyl Methacrylate(0)-3-Sulfopropyl Methacrylate(54.14623897451358)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(19.213811450025734),73.36005042453931,626.5561801862109,-43045.1716177654,-507.196355580079,0.2312128173511343,-10.061879852211892,12.308238875197452,-0.5046974367329461,-2.3625600425949718,113.97533775484803,119.30795902566379,0.0,0.0,166.61890417626745,545.8537610254864,388.27397695948457,395.65288391301925
10.84582439016748,2.7732922824731254,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(0)-Triethylene glycol methyl ether methacrylate(9.590686530556123)-Dodecyl Methacrylate(0)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(36.07456548608835)-2-(Diisopropylamino)ethyl Methacrylate(0)-3-Sulfopropyl Methacrylate(54.33474798335551)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(0),90.40931346944387,615.9109597959408,-52223.957940909604,-823.0515857154605,0.13892807681811603,-9.202611743324983,13.454437616726292,-3.4408905976787842,0.8689042227643939,133.85068636072415,139.6788755168702,36.07456548608835,80.43793044011449,173.15904997521812,427.85086902782325,377.31562383054126,379.21098956689667
5.922834767271532,1.356942890524031,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(45.75410566825845)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(9.262048332397892)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(45.89142231918986)-2-(Diisopropylamino)ethyl Methacrylate(0)-3-Sulfopropyl Methacrylate(0)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(0),45.89142231918986,613.4762395033858,-43569.71986636456,-614.5940456159053,0.3712101052668594,-7.598399550613465,-0.3979928776049846,3.280226579022047,-1.1477918044029782,138.8645409841772,140.98574922609157,45.89142231918986,102.32724875736761,176.92260951746636,430.72299763191603,382.7458633165655,399.3128156309298
3.0137817174125288,2.0154623422418307,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(19.19526750869898)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(7.545012974607518)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(73.25971951669351)-2-(Diethylamino)ethyl Methacrylate(0)-2-(Diisopropylamino)ethyl Methacrylate(0)-3-Sulfopropyl Methacrylate(0)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(0),73.25971951669351,604.5281251910689,-44240.75299629571,-1686.7977412204536,0.36414324919014585,-10.73570040996534,4.698906369697981,1.5490878835308246,-27.113350443098295,146.55588410502412,150.60185597147,73.25971951669351,145.03728637464653,179.69309043259602,350.0407895514894,355.03464863022816,363.5233345485706
5.75415487598345,4.524820631610921,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(7)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(0)-Benzyl Methacrylate(15)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(0)-2-(Diisopropylamino)ethyl Methacrylate(31)-3-Sulfopropyl Methacrylate(0)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(47)-2-Methacryloyloxyethyl phosphorylcholine(0),78.0,602.6233913269773,-74825.69696357482,-1422.2178427211115,0.2648797458485165,-12.230532104708256,20.20483525404346,-5.576861949833994,-15.331507810715262,132.82367548719157,134.75596307616186,31.0,71.7061574074074,179.23010353103464,400.0,391.3818242854461,393.3207299327122
19.780199439808303,3.2939842009319635,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(34.77082026364396)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(0)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(0)-2-(Diisopropylamino)ethyl Methacrylate(12.224880553971953)-3-Sulfopropyl Methacrylate(53.004299182384095)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(0),65.22917973635604,626.4578876755104,-36484.22865896483,-290.85079830873747,0.2229129402003833,-8.865115170945026,5.323093761773631,-1.2004447028297234,2.261040223521148,115.73920360814476,120.73435450216657,12.224880553971953,28.277393848060218,168.169433268176,510.3210591557001,379.34323677054914,388.97428530901357
1.153462433298086,0.029043951713407408,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(12.651780891594935)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(14.918966500839126)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(72.42925260756593)-2-(Diethylamino)ethyl Methacrylate(0)-2-(Diisopropylamino)ethyl Methacrylate(0)-3-Sulfopropyl Methacrylate(0)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(0),72.42925260756593,598.7034637230545,-43057.80915628584,-1682.8367963908238,0.32916840115655494,-10.650572399834001,7.387042521412694,1.2074850833286255,-27.470475411286532,150.71957985949845,155.3060649485995,72.42925260756593,143.39315413228437,181.30900419370488,323.03637617394565,355.99312720480714,365.76929922774156
5.186640957558806,2.1231338631826664,Polyethylene Glycol Monomethyl Ether Methacrylate (n=approx. 4)(19)-Triethylene glycol methyl ether methacrylate(0)-Dodecyl Methacrylate(9)-Benzyl Methacrylate(0)-2-(Dimethylamino)ethyl Methacrylate(0)-2-(Diethylamino)ethyl Methacrylate(50)-2-(Diisopropylamino)ethyl Methacrylate(0)-3-Sulfopropyl Methacrylate(0)-3-[[2-(Methacryloyloxy)ethyl]dimethylammonio]propane-1-sulfonate(0)-2-Methacryloyloxyethyl phosphorylcholine(21),71.0,594.9511803295367,-66657.48014951084,-1040.6955779886134,0.29818675029233127,-8.902954981430177,13.4217528712385,1.4603668857669159,-6.953986238529394,141.76943512467983,144.35079842838974,50.0,111.4884259259259,175.7784875655981,408.0,377.4904324536345,386.5366953549143
